TargetID,Name,Organism
CHEMBL4105934,Signal recognition particle receptor subunit alpha,Homo sapiens
CHEMBL4105935,RNA cytidine acetyltransferase,Homo sapiens
CHEMBL4105937,Cysteine--tRNA ligase, cytoplasmic,Homo sapiens
CHEMBL4105969,Phenylalanine--tRNA ligase beta subunit,Homo sapiens
CHEMBL4105970,Elongation factor Tu, mitochondrial,Homo sapiens
CHEMBL4105971,Ras-related protein Rab-10,Homo sapiens
CHEMBL4105972,U5 small nuclear ribonucleoprotein 200 kDa helicase,Homo sapiens
CHEMBL4105973,Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial,Homo sapiens
CHEMBL4105974,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,Homo sapiens
CHEMBL4105975,Cytochrome c1, heme protein, mitochondrial,Homo sapiens
CHEMBL4106128,IL15-IL15 receptor,Homo sapiens
CHEMBL4106131,HSP60/HSP10,Homo sapiens
CHEMBL4106140,METTL3/METTL14,Homo sapiens
CHEMBL4106143,BRD4/HDAC1,Homo sapiens
CHEMBL4106161,CDK18/Cyclin Y,Homo sapiens
CHEMBL4106169,CDK12/Cyclin K,Homo sapiens
CHEMBL4106172,Glucocerebrosidase GBA1/GBA2,Homo sapiens
CHEMBL4106187,Histone deacetylase 1/6,Homo sapiens
CHEMBL4121,CaM kinase II beta,Homo sapiens
CHEMBL4128,Tyrosine-protein kinase TIE-2,Homo sapiens
CHEMBL4134,Ephrin type-A receptor 8,Homo sapiens
CHEMBL4142,Fibroblast growth factor receptor 2,Homo sapiens
CHEMBL4145,Histone deacetylase 9,Homo sapiens
CHEMBL4147,CaM kinase II alpha,Homo sapiens
CHEMBL4158,Fatty acid synthase,Homo sapiens
CHEMBL4159,Endoplasmic reticulum-associated amyloid beta-peptide-binding protein,Homo sapiens
CHEMBL4160,Cathepsin Z,Homo sapiens
CHEMBL4175,Tyrosine-protein kinase CTK,Homo sapiens
CHEMBL4176,Alpha-L-fucosidase I,Homo sapiens
CHEMBL4179,c-Jun N-terminal kinase 2,Homo sapiens
CHEMBL4187,Sodium channel protein type II alpha subunit,Homo sapiens
CHEMBL4191,Monoglyceride lipase,Homo sapiens
CHEMBL4202,Serine/threonine-protein kinase 2,Homo sapiens
CHEMBL4203,Dual specificity protein kinase CLK4,Homo sapiens
CHEMBL4204,MAP kinase signal-integrating kinase 2,Homo sapiens
CHEMBL4208,Proteasome component C5,Homo sapiens
CHEMBL4223,Tyrosine-protein kinase FRK,Homo sapiens
CHEMBL4224,Dual specificity protein kinase CLK1,Homo sapiens
CHEMBL4225,Dual specificity protein kinase CLK2,Homo sapiens
CHEMBL4226,Dual specificity protein kinase CLK3,Homo sapiens
CHEMBL4234,Estradiol 17-beta-dehydrogenase 3,Homo sapiens
CHEMBL4237,Ribosomal protein S6 kinase alpha 5,Homo sapiens
CHEMBL4244,Legumain,Homo sapiens
CHEMBL4245,Estrogen-related receptor gamma,Homo sapiens
CHEMBL4246,Tyrosine-protein kinase TEC,Homo sapiens
CHEMBL4247,ALK tyrosine kinase receptor,Homo sapiens
CHEMBL4261,Hypoxia-inducible factor 1 alpha,Homo sapiens
CHEMBL4267,TGF-beta receptor type II,Homo sapiens
CHEMBL4273,cGMP-dependent protein kinase 1 beta,Homo sapiens
CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens
CHEMBL4295747,Serine hydroxymethyltransferase, mitochondrial,Homo sapiens
CHEMBL4295835,Thiosulfate sulfurtransferase,Homo sapiens
CHEMBL4296,Sodium channel protein type IX alpha subunit,Homo sapiens
CHEMBL4296066,Cyclin-dependent kinase 1/Cyclin A1,Homo sapiens
CHEMBL4296067,Cyclin-dependent kinase 13/Cyclin-K,Homo sapiens
CHEMBL4296112,HDAC1/REST corepressor 3,Homo sapiens
CHEMBL4296114,Lysine-specific histone demethylase 1A/REST corepressor,Homo sapiens
CHEMBL4296115,Cyclin-dependent kinase 14/Cyclin-Y,Homo sapiens
CHEMBL4296127,Cereblon/Histone deacetylase 4,Homo sapiens
CHEMBL4296128,Cereblon/Histone deacetylase 2,Homo sapiens
CHEMBL4296129,Cereblon/Histone deacetylase 6,Homo sapiens
CHEMBL4296130,Cereblon/Histone deacetylase 1,Homo sapiens
CHEMBL4296326,Anthrax toxin receptor 2,Homo sapiens
CHEMBL4296391,NCI-H929,Homo sapiens
CHEMBL4296395,16HBE14o-,Homo sapiens
CHEMBL4296398,A2780S,Homo sapiens
CHEMBL4296399,ARPE-19,Homo sapiens
CHEMBL4296403,BEAS-2B,Homo sapiens
CHEMBL4296409,CNE-2,Homo sapiens
CHEMBL4296410,EA.hy 926,Homo sapiens
CHEMBL4296411,EBC-1,Homo sapiens
CHEMBL4296415,GES1,Homo sapiens
CHEMBL4296416,GM15850,Homo sapiens
CHEMBL4296421,HCC78,Homo sapiens
CHEMBL4296422,HCC827,Homo sapiens
CHEMBL4296425,HEL 92.1.7,Homo sapiens
CHEMBL4296426,HET-1A,Homo sapiens
CHEMBL4296428,HK-2,Homo sapiens
CHEMBL4296429,HL-60(TB),Homo sapiens
CHEMBL4296432,HMC1,Homo sapiens
CHEMBL4296433,HMEC-1,Homo sapiens
CHEMBL4296437,Hep 3B2,Homo sapiens
CHEMBL4296445,JeKo-1,Homo sapiens
CHEMBL4296446,Jurkat E6.1,Homo sapiens
CHEMBL4296447,K-562R,Homo sapiens
CHEMBL4296448,K562/A02,Homo sapiens
CHEMBL4296449,K562/Adr,Homo sapiens
CHEMBL4296451,KB-V1,Homo sapiens
CHEMBL4296452,KCL-22,Homo sapiens
CHEMBL4296453,KG-1a,Homo sapiens
CHEMBL4296455,KMS-12-BM,Homo sapiens
CHEMBL4296456,KOPN-8,Homo sapiens
CHEMBL4296457,L02,Homo sapiens
CHEMBL4296459,LN-229,Homo sapiens
CHEMBL4296460,LNCaP C4-2,Homo sapiens
CHEMBL4296461,LNCaP C4-2B,Homo sapiens
CHEMBL4296465,MDA-MB-436,Homo sapiens
CHEMBL4296470,MHCC97H,Homo sapiens
CHEMBL4296471,MM1.S,Homo sapiens
CHEMBL4296472,MM473,Homo sapiens
CHEMBL4296473,Mahlavu,Homo sapiens
CHEMBL4296475,NCI-H3122,Homo sapiens
CHEMBL4296476,NCI-H3255,Homo sapiens
CHEMBL4296479,OCI-AML-3,Homo sapiens
CHEMBL4296487,PWR-1E,Homo sapiens
CHEMBL4296492,RWPE-1,Homo sapiens
CHEMBL4296493,SEM,Homo sapiens
CHEMBL4296496,SU-DHL-6,Homo sapiens
CHEMBL4296497,SUM149PT,Homo sapiens
CHEMBL4296498,SUP-B15,Homo sapiens
CHEMBL4296500,THLE-2,Homo sapiens
CHEMBL4296507,U2932,Homo sapiens
CHEMBL4296508,VCaP,Homo sapiens
CHEMBL4296510,WM 266-4,Homo sapiens
CHEMBL4302,P-glycoprotein 1,Homo sapiens
CHEMBL4303,Heat shock protein HSP 90-beta,Homo sapiens
CHEMBL4304,Calcium-activated potassium channel subunit alpha-1,Homo sapiens
CHEMBL4309,Serine/threonine-protein kinase NEK6,Homo sapiens
CHEMBL4311,Serine/threonine-protein kinase PAK6,Homo sapiens
CHEMBL4312,Serine/threonine-protein kinase 36,Homo sapiens
CHEMBL4331,Hemoglobin beta chain,Homo sapiens
CHEMBL4333,Sphingosine 1-phosphate receptor Edg-1,Homo sapiens
CHEMBL4338,Purine nucleoside phosphorylase,Homo sapiens
CHEMBL4355,Serine/threonine-protein kinase GAK,Homo sapiens
CHEMBL4361,Induced myeloid leukemia cell differentiation protein Mcl-1,Homo sapiens
CHEMBL4367,Tyrosine-protein kinase TXK,Homo sapiens
CHEMBL4370,UDP-glucuronosyltransferase 2B7,Homo sapiens
CHEMBL4375,Serine/threonine-protein kinase SRPK1,Homo sapiens
CHEMBL4376,Dual-specificity tyrosine-phosphorylation regulated kinase 2,Homo sapiens
CHEMBL4383,Gastric inhibitory polypeptide receptor,Homo sapiens
CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens
CHEMBL4394,Sphingosine kinase 1,Homo sapiens
CHEMBL4403,Ryanodine receptor 2,Homo sapiens
CHEMBL4408,Phosphodiesterase 8B,Homo sapiens
CHEMBL4409,Phosphodiesterase 10A,Homo sapiens
CHEMBL4425,Phosphodiesterase 1B,Homo sapiens
CHEMBL4426,Phospholipase A2 group 1B,Homo sapiens
CHEMBL4438,Serine/threonine protein phosphatase PP1-gamma catalytic subunit,Homo sapiens
CHEMBL4439,TGF-beta receptor type I,Homo sapiens
CHEMBL4442,Cyclin-dependent kinase 3,Homo sapiens
CHEMBL4444,Vitamin K-dependent protein C,Homo sapiens
CHEMBL4445,Serine/threonine protein phosphatase 2B catalytic subunit, alpha isoform,Homo sapiens
CHEMBL4454,Tyrosine-protein kinase FGR,Homo sapiens
CHEMBL4459,L-type amino acid transporter 1,Homo sapiens
CHEMBL4461,NAD-dependent deacetylase sirtuin 3,Homo sapiens
CHEMBL4462,NAD-dependent deacetylase sirtuin 2,Homo sapiens
CHEMBL4478,Voltage-gated N-type calcium channel alpha-1B subunit,Homo sapiens
CHEMBL4482,Serine/threonine-protein kinase PAK 4,Homo sapiens
CHEMBL4483222,518A2,Homo sapiens
CHEMBL4483229,BE(2)-C,Homo sapiens
CHEMBL4483230,Bel7402/5-FU,Homo sapiens
CHEMBL4483235,G55T2,Homo sapiens
CHEMBL4483237,GIST430,Homo sapiens
CHEMBL4483238,GISTT1,Homo sapiens
CHEMBL4483250,KBM5,Homo sapiens
CHEMBL4483251,KM3/BTZ,Homo sapiens
CHEMBL4483252,KOPTK1,Homo sapiens
CHEMBL4483254,M-HeLa,Homo sapiens
CHEMBL4483257,MEC1,Homo sapiens
CHEMBL4483264,NCM460,Homo sapiens
CHEMBL4483268,SU-DHL10,Homo sapiens
CHEMBL4483269,SUM-159-PT,Homo sapiens
CHEMBL4483276,Z-138,Homo sapiens
CHEMBL4483279,RCC4,Homo sapiens
CHEMBL4487,Serine/threonine-protein kinase PAK 2,Homo sapiens
CHEMBL4501,Ribosomal protein S6 kinase 1,Homo sapiens
CHEMBL4506,NAD-dependent deacetylase sirtuin 1,Homo sapiens
CHEMBL4507,High-affinity choline transporter,Homo sapiens
CHEMBL4513122,CL97,Homo sapiens
CHEMBL4513124,CuFi-1,Homo sapiens
CHEMBL4513125,GIST48,Homo sapiens
CHEMBL4513126,GIST882,Homo sapiens
CHEMBL4513129,HuCC-A1,Homo sapiens
CHEMBL4513131,PNT1A,Homo sapiens
CHEMBL4513133,UoC-B1,Homo sapiens
CHEMBL4516,Serine/threonine-protein kinase MRCK-A,Homo sapiens
CHEMBL4522,BMP-2-inducible protein kinase,Homo sapiens
CHEMBL4523,Serine/threonine-protein kinase PIM2,Homo sapiens
CHEMBL4523138,Pendrin,Homo sapiens
CHEMBL4523249,Taste receptor type 2 member 39,Homo sapiens
CHEMBL4523314,La-related protein 7,Homo sapiens
CHEMBL4523401,Inositol polyphosphate multikinase,Homo sapiens
CHEMBL4523488,Inositol hexakisphosphate kinase 2,Homo sapiens
CHEMBL4523507,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,Homo sapiens
CHEMBL4523510,Cholesterol 24-hydroxylase,Homo sapiens
CHEMBL4523565,OCI-Ly3,Homo sapiens
CHEMBL4523566,SET-2,Homo sapiens
CHEMBL4523567,COLO 201,Homo sapiens
CHEMBL4523572,NCI-H146,Homo sapiens
CHEMBL4523576,OCI-AML-5,Homo sapiens
CHEMBL4523578,NCI-H211,Homo sapiens
CHEMBL4523610,Casein kinase I isoform alpha/delta,Homo sapiens
CHEMBL4523626,PDE5A/PDE6C,Homo sapiens
CHEMBL4523637,CDK17/Cyclin-Y,Homo sapiens
CHEMBL4523680,Protein cereblon/Epidermal growth factor receptor,Homo sapiens
CHEMBL4523681,Protein cereblon/Estrogen receptor,Homo sapiens
CHEMBL4523697,Protein cereblon/CDK9,Homo sapiens
CHEMBL4523726,VHL/Estrogen receptor,Homo sapiens
CHEMBL4523872,Adhesion G-protein coupled receptor F1,Homo sapiens
CHEMBL4523964,COX-1/COX-2,Homo sapiens
CHEMBL4523984,MMP-1/MMP-2,Homo sapiens
CHEMBL4523986,Cytochrome P450,Homo sapiens
CHEMBL4523988,Class 1 histone deacetylase,Homo sapiens
CHEMBL4523998,VHL/EGFR,Homo sapiens
CHEMBL4524,Serine/threonine-protein kinase PAK7,Homo sapiens
CHEMBL4524025,Translin-associated protein X,Homo sapiens
CHEMBL4524041,Son of sevenless homolog 2,Homo sapiens
CHEMBL4525,Serine/threonine-protein kinase 17A,Homo sapiens
CHEMBL4526,Ephrin type-A receptor 6,Homo sapiens
CHEMBL4527,TRAF2- and NCK-interacting kinase,Homo sapiens
CHEMBL4528,Hyaluronidase-1,Homo sapiens
CHEMBL4543887,HepG2-CD81,Homo sapiens
CHEMBL4550,5-lipoxygenase activating protein,Homo sapiens
CHEMBL4573,Metabotropic glutamate receptor 6,Homo sapiens
CHEMBL4574,BR serine/threonine-protein kinase 2,Homo sapiens
CHEMBL4575,Dual-specificity tyrosine-phosphorylation regulated kinase 3,Homo sapiens
CHEMBL4576,Homeodomain-interacting protein kinase 2,Homo sapiens
CHEMBL4577,Homeodomain-interacting protein kinase 3,Homo sapiens
CHEMBL4578,Maternal embryonic leucine zipper kinase,Homo sapiens
CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens
CHEMBL4589,Glutathione S-transferase Mu 2,Homo sapiens
CHEMBL4597,Serine/threonine-protein kinase PCTAIRE-1,Homo sapiens
CHEMBL4598,Serine/threonine-protein kinase MST1,Homo sapiens
CHEMBL4599,Tyrosine kinase non-receptor protein 2,Homo sapiens
CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens
CHEMBL4601,Tyrosine-protein kinase BRK,Homo sapiens
CHEMBL4602,Ephrin type-A receptor 7,Homo sapiens
CHEMBL4605,Oligopeptide transporter small intestine isoform,Homo sapiens
CHEMBL4607,Angiotensin II type 2 (AT-2) receptor,Homo sapiens
CHEMBL4608,Melanocortin receptor 5,Homo sapiens
CHEMBL4611,Complement C1r,Homo sapiens
CHEMBL4619,Phosphodiesterase 1C,Homo sapiens
CHEMBL4627,Myosin light chain kinase,Homo sapiens
CHEMBL4630,Serine/threonine-protein kinase Chk1,Homo sapiens
CHEMBL4630717,MCF7:TAM1,Homo sapiens
CHEMBL4630718,S1-M1-80,Homo sapiens
CHEMBL4630753,Cyclin-dependent kinase 12/13,Homo sapiens
CHEMBL4630775,AD293,Homo sapiens
CHEMBL4630781,HepaRG,Homo sapiens
CHEMBL4630839,N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D,Homo sapiens
CHEMBL4630859,Sialin,Homo sapiens
CHEMBL4633,Voltage-gated potassium channel subunit Kv1.3,Homo sapiens
CHEMBL4640,Phosphodiesterase 8A,Homo sapiens
CHEMBL4641,Voltage-gated T-type calcium channel alpha-1G subunit,Homo sapiens
CHEMBL4644,Melanocortin receptor 3,Homo sapiens
CHEMBL4660,Lymphocyte differentiation antigen CD38,Homo sapiens
CHEMBL4662,Proteasome Macropain subunit MB1,Homo sapiens
CHEMBL4670,MAP kinase-activated protein kinase 3,Homo sapiens
CHEMBL4674,MAP kinase p38 gamma,Homo sapiens
CHEMBL4680030,Aspartyl/asparaginyl beta-hydroxylase,Homo sapiens
CHEMBL4680031,RNA-binding protein 39,Homo sapiens
CHEMBL4680043,Protein argonaute-2,Homo sapiens
CHEMBL4680044,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+),Homo sapiens
CHEMBL4680045,SLC34A2-ROS1,Homo sapiens
CHEMBL4680046,CD74-ROS1,Homo sapiens
CHEMBL4681,Aldo-keto-reductase family 1 member C3,Homo sapiens
CHEMBL4703,Serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform,Homo sapiens
CHEMBL4708,Serine/threonine-protein kinase MST2,Homo sapiens
CHEMBL4716,Phosphodiesterase 7B,Homo sapiens
CHEMBL4718,MAP kinase-interacting serine/threonine-protein kinase MNK1,Homo sapiens
CHEMBL4722,Serine/threonine-protein kinase Aurora-A,Homo sapiens
CHEMBL4729,Cytochrome P450 2B6,Homo sapiens
CHEMBL4739695,N6-adenosine-methyltransferase catalytic subunit,Homo sapiens
CHEMBL4748223,VHL/PARP1,Homo sapiens
CHEMBL4766,Pyruvate dehydrogenase kinase isoform 1,Homo sapiens
CHEMBL4777,Neuropeptide Y receptor type 1,Homo sapiens
CHEMBL4789,Carbonic anhydrase VA,Homo sapiens
CHEMBL4791,Endothelin-converting enzyme 1,Homo sapiens
CHEMBL4796,Beta-chymotrypsin,Homo sapiens
CHEMBL4801,Caspase-1,Homo sapiens
CHEMBL4816,Serine/threonine-protein kinase AKT3,Homo sapiens
CHEMBL4833,Folate transporter 1,Homo sapiens
CHEMBL4843,C-X3-C chemokine receptor 1,Homo sapiens
CHEMBL4849,Serine/threonine-protein kinase NEK7,Homo sapiens
CHEMBL4851,Serine/threonine-protein kinase 38-like,Homo sapiens
CHEMBL4852,Mitogen-activated protein kinase kinase kinase kinase 5,Homo sapiens
CHEMBL4853,Mitogen-activated protein kinase kinase kinase 4,Homo sapiens
CHEMBL4865,Serotransferrin,Homo sapiens
CHEMBL4869,Prion protein,Homo sapiens
CHEMBL4878,Cytochrome P450 1B1,Homo sapiens
CHEMBL4879436,Lon protease homolog, mitochondrial,Homo sapiens
CHEMBL4881,Aldehyde dehydrogenase X,Homo sapiens
CHEMBL4883,Urokinase plasminogen activator surface receptor,Homo sapiens
CHEMBL4884,Caspase-2,Homo sapiens
CHEMBL4895,Tyrosine-protein kinase receptor UFO,Homo sapiens
CHEMBL4896,PDZ-binding kinase,Homo sapiens
CHEMBL4897,Serine/threonine-protein kinase PLK3,Homo sapiens
CHEMBL4898,Neurotrophic tyrosine kinase receptor type 2,Homo sapiens
CHEMBL4900,Serine/threonine-protein kinase D2,Homo sapiens
CHEMBL4901,Ephrin type-B receptor 3,Homo sapiens
CHEMBL4903,Low molecular weight phosphotyrosine protein phosphatase,Homo sapiens
CHEMBL4924,Ribosomal protein S6 kinase alpha 6,Homo sapiens
CHEMBL4931,3-beta-hydroxysteroid-delta(8),delta(7)-isomerase,Homo sapiens
CHEMBL4933,Glutathione S-transferase A4,Homo sapiens
CHEMBL4937,Casein kinase I epsilon,Homo sapiens
CHEMBL4938,Adenylate kinase 2,Homo sapiens
CHEMBL4941,S-methyl-5-thioadenosine phosphorylase,Homo sapiens
CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,Homo sapiens
CHEMBL4954,Ephrin type-A receptor 3,Homo sapiens
CHEMBL4973,Excitatory amino acid transporter 2,Homo sapiens
CHEMBL4977,Proto-oncogene c-JUN,Homo sapiens
CHEMBL4978,UDP-glucuronosyltransferase 2B17,Homo sapiens
CHEMBL4999,Aldo-keto reductase family 1 member C4,Homo sapiens
CHEMBL5002,Nuclear receptor subfamily 4 group A member 2,Homo sapiens
CHEMBL5005,Proto-oncogene C-crk,Homo sapiens
CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens
CHEMBL5024,Serine-protein kinase ATR,Homo sapiens
CHEMBL5026,Serine/threonine-protein kinase EEF2K,Homo sapiens
CHEMBL5027,Flap endonuclease 1,Homo sapiens
CHEMBL5037,Caspase-10,Homo sapiens
CHEMBL5044,Serine/threonine-protein kinase Nek5,Homo sapiens
CHEMBL5047,Serine/threonine-protein kinase ULK3,Homo sapiens
CHEMBL5052,Serine/threonine-protein kinase MRCK beta,Homo sapiens
CHEMBL5058621,MHCC97,Homo sapiens
CHEMBL5058622,ES-2,Homo sapiens
CHEMBL5058623,SK-N-BE(2),Homo sapiens
CHEMBL5058629,Huh-7.5,Homo sapiens
CHEMBL5064,Folate receptor beta,Homo sapiens
CHEMBL5072,Ephrin type-B receptor 1,Homo sapiens
CHEMBL5073,CaM kinase I delta,Homo sapiens
CHEMBL5081,Interleukin-1 receptor-associated kinase 3,Homo sapiens
CHEMBL5082,Serine/threonine-protein kinase 24,Homo sapiens
CHEMBL5084,Casein kinase I isoform gamma-3,Homo sapiens
CHEMBL5095,Wee1-like protein kinase 2,Homo sapiens
CHEMBL5103,Histone deacetylase 10,Homo sapiens
CHEMBL5116,Putative uncharacterized serine/threonine-protein kinase SgK110,Homo sapiens
CHEMBL5121,Mitogen-activated protein kinase 6,Homo sapiens
CHEMBL5122,Discoidin domain-containing receptor 2,Homo sapiens
CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens
CHEMBL5144,Vasoactive intestinal polypeptide receptor 1,Homo sapiens
CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens
CHEMBL5146,Breakpoint cluster region protein,Homo sapiens
CHEMBL5147,Ephrin type-B receptor 4,Homo sapiens
CHEMBL5162,Neuropeptide S receptor,Homo sapiens
CHEMBL5169150,Protein patched homolog 1,Homo sapiens
CHEMBL5169200,14 kDa phosphohistidine phosphatase,Homo sapiens
CHEMBL5172,Endo-beta-N-acetylglucosaminidase,Homo sapiens
CHEMBL5198,Mitogen-activated protein kinase 15,Homo sapiens
CHEMBL5209841,Flotillin-1,Homo sapiens
CHEMBL5209889,HCCLM9,Homo sapiens
CHEMBL5209893,H69AR,Homo sapiens
CHEMBL5247,Serine/threonine-protein kinase ILK-1,Homo sapiens
CHEMBL5251,Tyrosine-protein kinase BTK,Homo sapiens
CHEMBL5255,Toll-like receptor 4,Homo sapiens
CHEMBL5256,CaM-kinase kinase alpha,Homo sapiens
CHEMBL5257,Serine/threonine-protein kinase NEK9,Homo sapiens
CHEMBL5258,CaM kinase I gamma,Homo sapiens
CHEMBL5260,Serine/threonine-protein kinase TNNI3K,Homo sapiens
CHEMBL5261,Serine/threonine-protein kinase TAO1,Homo sapiens
CHEMBL5272,Glycogen debranching enzyme,Homo sapiens
CHEMBL5274,Tyrosine-protein kinase receptor Tie-1,Homo sapiens
CHEMBL5275,Bone morphogenetic protein receptor type-1A,Homo sapiens
CHEMBL5278,Serine/threonine protein phosphatase PP2B-alpha catalytic subunit,Homo sapiens
CHEMBL5281,Cytochrome P450 2E1,Homo sapiens
CHEMBL5282,Cytochrome P450 2A6,Homo sapiens
CHEMBL5284,CaM-kinase kinase beta,Homo sapiens
CHEMBL5285,Mitogen-activated protein kinase kinase kinase 5,Homo sapiens
CHEMBL5287,Bile acid transporter,Homo sapiens
CHEMBL5288,Retinoblastoma-associated protein,Homo sapiens
CHEMBL5291553,Ceramide synthase 2,Homo sapiens
CHEMBL5291961,CDK9/Cyclin T,Homo sapiens
CHEMBL5303741,Gamma-aminobutyric acid receptor subunit alpha-1/alpha-2/beta-2/gamma-2,Homo sapiens
CHEMBL5310,Activin receptor type-1B,Homo sapiens
CHEMBL5311,Serine/threonine-protein kinase receptor R3,Homo sapiens
CHEMBL5314,Tyrosine-protein kinase receptor TYRO3,Homo sapiens
CHEMBL5314315,Fibroblast,Homo sapiens
CHEMBL5314326,Neutrophil,Homo sapiens
CHEMBL5316,Serine/threonine-protein kinase PCTAIRE-3,Homo sapiens
CHEMBL5318,Apoptosis regulator BAX,Homo sapiens
CHEMBL5319,Epithelial discoidin domain-containing receptor 1,Homo sapiens
CHEMBL5320,Myotonin-protein kinase,Homo sapiens
CHEMBL5330,Mitogen-activated protein kinase kinase kinase kinase 2,Homo sapiens
CHEMBL5331,Proto-oncogene tyrosine-protein kinase MER,Homo sapiens
CHEMBL5332,Mitogen-activated protein kinase 7,Homo sapiens
CHEMBL5334,Non-receptor tyrosine-protein kinase TNK1,Homo sapiens
CHEMBL5358,Eukaryotic translation initiation factor 2-alpha kinase 4,Homo sapiens
CHEMBL5364,Serine/threonine protein kinase NLK,Homo sapiens
CHEMBL5365,DNA polymerase kappa,Homo sapiens
CHEMBL5368,Amiloride-sensitive cation channel 3,Homo sapiens
CHEMBL5378,P-selectin,Homo sapiens
CHEMBL5388,Serine/threonine-protein kinase tousled-like 1,Homo sapiens
CHEMBL5390,Suppressor of fused homolog,Homo sapiens
CHEMBL5393,ATP-binding cassette sub-family G member 2,Homo sapiens
CHEMBL5401,Signal transducer and activator of transcription 6,Homo sapiens
CHEMBL5403,Signal transducer and activator of transcription 5A,Homo sapiens
CHEMBL5404,Serine/threonine-protein kinase tousled-like 2,Homo sapiens
CHEMBL5405,Serine/threonine-protein kinase 32C,Homo sapiens
CHEMBL5407,Serine/threonine-protein kinase PIM3,Homo sapiens
CHEMBL5408,Serine/threonine-protein kinase TBK1,Homo sapiens
CHEMBL5409,G-protein coupled bile acid receptor 1,Homo sapiens
CHEMBL5415,Serine/threonine-protein kinase SRPK3,Homo sapiens
CHEMBL5416,PITSLRE serine/threonine-protein kinase CDC2L2,Homo sapiens
CHEMBL5422,Protein disulfide-isomerase,Homo sapiens
CHEMBL5426,Myosin light chain kinase family member 4,Homo sapiens
CHEMBL5427,Homeodomain-interacting protein kinase 1,Homo sapiens
CHEMBL5432,Mitogen-activated protein kinase kinase kinase kinase 3,Homo sapiens
CHEMBL5435,Serine/threonine-protein kinase ULK2,Homo sapiens
CHEMBL5443,Cell division cycle 7-related protein kinase,Homo sapiens
CHEMBL5455,Tyrosine-protein kinase FES,Homo sapiens
CHEMBL5460,Heat shock 70 kDa protein 1,Homo sapiens
CHEMBL5464,Receptor-interacting serine/threonine-protein kinase 1,Homo sapiens
CHEMBL5465278,Pachytene checkpoint protein 2 homolog,Homo sapiens
CHEMBL5465453,HCCLM3,Homo sapiens
CHEMBL5466,Activin receptor type-2B,Homo sapiens
CHEMBL5467,Bone morphogenetic protein receptor type-2,Homo sapiens
CHEMBL5469,Protein tyrosine kinase 2 beta,Homo sapiens
CHEMBL5476,Bone morphogenetic protein receptor type-1B,Homo sapiens
CHEMBL5483,Insulin receptor-related protein,Homo sapiens
CHEMBL5483141,Cell cycle and apoptosis regulator protein 2,Homo sapiens
CHEMBL5483181,CDK20/Cyclin H,Homo sapiens
CHEMBL5483184,CDK15/Cyclin Y,Homo sapiens
CHEMBL5483186,CDK10/Cyclin L2,Homo sapiens
CHEMBL5483187,CDK11A/Cyclin L2,Homo sapiens
CHEMBL5483188,CDK11B/Cyclin L2,Homo sapiens
CHEMBL5491,Serine/threonine-protein kinase WEE1,Homo sapiens
CHEMBL5501,Histone acetyltransferase GCN5,Homo sapiens
CHEMBL5503,Nuclear receptor subfamily 1 group I member 3,Homo sapiens
CHEMBL5518,Misshapen-like kinase 1,Homo sapiens
CHEMBL5519,Serine/threonine-protein kinase DCLK2,Homo sapiens
CHEMBL5520,Casein kinase I isoform alpha-like,Homo sapiens
CHEMBL5523,Histone-lysine N-methyltransferase SETD7,Homo sapiens
CHEMBL5533,Nuclear factor NF-kappa-B p65 subunit,Homo sapiens
CHEMBL5542,DNA polymerase eta,Homo sapiens
CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Homo sapiens
CHEMBL5546,Myosin IIIA,Homo sapiens
CHEMBL5547,Ankyrin repeat and protein kinase domain-containing protein 1,Homo sapiens
CHEMBL5550,Chaperone activity of bc1 complex-like, mitochondrial,Homo sapiens
CHEMBL5551,Sodium/nucleoside cotransporter 1,Homo sapiens
CHEMBL5552,Serine/threonine-protein kinase 25,Homo sapiens
CHEMBL5553,ATP-dependent RNA helicase DDX3X,Homo sapiens
CHEMBL5554,Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing beta polypeptide,Homo sapiens
CHEMBL5558,Voltage-gated T-type calcium channel alpha-1I subunit,Homo sapiens
CHEMBL5568,Proto-oncogene tyrosine-protein kinase ROS,Homo sapiens
CHEMBL5573,Intestinal alkaline phosphatase,Homo sapiens
CHEMBL5575,Lysyl-tRNA synthetase,Homo sapiens
CHEMBL5579,Citron Rho-interacting kinase,Homo sapiens
CHEMBL5580,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3,Homo sapiens
